YY MM DD HH 11502 10304 20203
1992 5 4 12 0.38269693219461703 1.37522 0
1992 5 4 15 0.5818908620600415 1.317299 0
1992 5 4 18 0.257151 0.664981 0
1992 5 4 21 0.045430107142857154 0.177928 0
1992 5 5 0 0.08151161542443064 0.29676399999999997 0
1992 5 5 3 0.08248038586956521 0.296099 0
1992 5 5 6 0.05406650051759835 0.334419 0
1992 5 5 9 0.1963841418219462 1.020571 0
1992 5 5 12 0.48698079244306425 1.6528640000000001 0
1992 5 5 15 0.5802039875776398 2.163435 0
1992 5 5 18 0.17522402769151138 1.404746 0
1992 5 5 21 0.1628325975672878 0.43471 0
1992 5 6 0 0.04564337862318841 0.298379 0
1992 5 6 3 0.08561576449275363 0.288285 0
1992 5 6 6 0.08477689777432712 0.279691 0
1992 5 6 9 0.3111605160455487 1.049802 0
1992 5 6 12 0.6726937895962734 1.765538 0
1992 5 6 15 0.8149122857142858 1.810741 0
1992 5 6 18 0.5279066596790891 1.157583 0
1992 5 6 21 0.08092148602484472 0.11895 0
1992 5 7 0 0.015859742753623188 0.056863 0
1992 5 7 3 0.008164388716356108 0.051374 0
1992 5 7 6 0.010140260869565218 0.075875 0
1992 5 7 9 0.41487270936853005 0.982655 0
1992 5 7 12 1.0491424368530022 2.112823 0
1992 5 7 15 0.9750198079710146 2.135614 0
1992 5 7 18 0.4805912016045549 1.473662 0
1992 5 7 21 0.10213152432712215 0.242423 0
1992 5 8 0 0.04203899404761905 0.105414 0
1992 5 8 3 0.06700740838509317 0.089561 0
1992 5 8 6 0.10610436335403726 0.113297 0
1992 5 8 9 0.6017248214285715 1.042397 0
1992 5 8 12 0.9153379215838511 2.122559 0
1992 5 8 15 0.8603088273809525 2.04575 0
1992 5 8 18 0.6119536513975157 1.766823 0.077873
1992 5 8 21 0.3702826891821946 0.545461 0.14012
1992 5 9 0 0.6868947554347826 0.3065 0.018102
1992 5 9 3 0.18960992391304346 0.398691 0
1992 5 9 6 0.16836472774327121 0.364798 0
1992 5 9 9 0.5041434570393376 1.9427 0
1992 5 9 12 0.8411878434265011 2.066108 6e-5
1992 5 9 15 0.8027054741200829 2.491363 0.027392
1992 5 9 18 0.5437607484472051 2.018552 0.001429
1992 5 9 21 0.24233547463768115 0.577112 0.00328
1992 5 10 0 0.24086114518633542 0.337796 1.7188
1992 5 10 3 0.6845519575569359 0.541669 1.826348
1992 5 10 6 0.26768640657349896 0.507938 0.002834
1992 5 10 9 1.2392189886128364 1.640888 0.319906
1992 5 10 12 0.9176991239648035 1.968127 2.63e-4
1992 5 10 15 0.7938147525879918 2.043589 0
1992 5 10 18 0.5776522295548655 1.752698 0
1992 5 10 21 0.14841685688405798 0.291815 0
1992 5 11 0 0.08590754580745343 0.313739 0.21509
1992 5 11 3 0.10133484704968944 0.353223 0.343286
1992 5 11 6 0.13115856288819877 0.340916 0.028237
1992 5 11 9 0.8919852142857144 1.703735 0.411582
1992 5 11 12 5.630780208333333 2.046572 0.735332
1992 5 11 15 4.412595034679089 2.341857 1.851006
1992 5 11 18 0.36647931107660453 2.622774 3.462587
1992 5 11 21 0.1117355716873706 1.124932 0.074906
1992 5 12 0 0.003424405020703934 0.63686 0
1992 5 12 3 0.0030918115942028986 0.247252 0
1992 5 12 6 0.0012720403726708077 0.037994 0.040039
1992 5 12 9 0.28445530305383027 0.450937 0
1992 5 12 12 0.8262253843167703 0.994904 0
1992 5 12 15 0.8376045797101451 1.275529 0
1992 5 12 18 0.44385826164596276 0.85870899999999994 0
1992 5 12 21 0.05853295600414079 0.128136 0
1992 5 13 0 0.012296844461697723 0.064834 0
1992 5 13 3 0.018129534679089027 0.069738 0
1992 5 13 6 0.029841323498964803 0.110121 0
1992 5 13 9 0.6723464298654245 0.970122 0
1992 5 13 12 0.8735457644927537 1.615317 0
1992 5 13 15 0.8488143141821947 1.764892 0
1992 5 13 18 0.554710314699793 1.636935 0
1992 5 13 21 0.17181933980331263 0.474308 0
1992 5 14 0 0.1130473390269151 0.307355 0
1992 5 14 3 0.10664790398550725 0.190535 0
1992 5 14 6 0.11543385507246377 0.26749 0
1992 5 14 9 0.7014930051759836 1.464281 0
1992 5 14 12 0.7854703843167703 1.5732 0
1992 5 14 15 0.7084570755693582 1.58523 0
1992 5 14 18 0.535582325310559 1.484989 0
1992 5 14 21 0.1880496177536232 0.448152 0
1992 5 15 0 0.11957896765010351 0.303381 0
1992 5 15 3 0.13358164311594203 0.282942 0
1992 5 15 6 0.13904798835403728 0.380109 0
1992 5 15 9 0.668804626293996 1.356857 0
1992 5 15 12 0.6579999104554867 1.428312 0
1992 5 15 15 0.5761643486024846 1.404348 0
1992 5 15 18 0.4300398134057971 1.294962 0
1992 5 15 21 0.16399812060041408 0.511509 0
1992 5 16 0 0.09567864932712215 0.341382 0
1992 5 16 3 0.1030843025362319 0.26244 0
1992 5 16 6 0.11552456237060041 0.304001 0
1992 5 16 9 0.5185321658902693 1.118846 0
1992 5 16 12 0.5311193856107661 1.22825 0
1992 5 16 15 0.47554253183229817 1.146336 0
1992 5 16 18 0.3481269042443064 1.166177 2.68e-4
1992 5 16 21 0.11897987758799172 0.329321 4.9e-5
1992 5 17 0 0.07671660507246376 0.445518 0
1992 5 17 3 0.08035755383022773 0.274418 4.9e-5
1992 5 17 6 0.09918107608695653 0.31887 0
1992 5 17 9 0.4264480856625259 1.041251 0
1992 5 17 12 0.42884655538302274 1.018999 0
1992 5 17 15 0.5343335178571429 1.030196 0
1992 5 17 18 0.2749908051242236 0.916642 0
1992 5 17 21 0.08943390890269151 0.328496 0
1992 5 18 0 0.04505975802277433 0.139481 0
1992 5 18 3 0.03253160351966874 0.128008 0
1992 5 18 6 0.03482530279503106 0.122796 0
1992 5 18 9 0.32862272567287787 0.707984 0
1992 5 18 12 0.3970258726708075 0.976613 0
1992 5 18 15 0.370551998447205 0.920432 0
1992 5 18 18 0.24520787241200828 0.730467 0
1992 5 18 21 0.0682984052795031 0.09025 0
1992 5 19 0 0.019193411749482404 0.041105 0
1992 5 19 3 0.014102552536231886 0.039077 0
1992 5 19 6 0.02079661050724638 0.067691 0
1992 5 19 9 0.26157456288819875 0.48136 0
1992 5 19 12 0.3600355771221532 0.780599 0
1992 5 19 15 0.3102970388198758 0.866951 0
1992 5 19 18 0.19378386594202898 0.662378 0
1992 5 19 21 0.0692779034679089 0.1137 0
1992 5 20 0 0.027861935559006214 0.034926 0
1992 5 20 3 0.013857150621118013 0.034075 0
1992 5 20 6 0.0155981682194617 0.046212 0
1992 5 20 9 0.22778996169772256 0.449736 0
1992 5 20 12 0.25689926966873705 0.68985 0
1992 5 20 15 0.2506798429089027 0.728681 0
1992 5 20 18 0.14765111853002072 0.491172 0
1992 5 20 21 0.006060541925465839 0.060496 0
1992 5 21 0 0.0025707719979296065 0.038749 0
1992 5 21 3 0.00336323033126294 0.045227 0
1992 5 21 6 0.006519000517598344 0.036296 0
1992 5 21 9 0.19502704813664598 0.401554 0
1992 5 21 12 0.2678879138198758 0.613104 0
1992 5 21 15 0.19896402613871636 0.592048 0
1992 5 21 18 0.11060949249482402 0.295778 0.218184
1992 5 21 21 0.03326007453416149 0.141459 0.016546
1992 5 22 0 0.0025419425465838513 0.032137 0
1992 5 22 3 0.00242029632505176 0.013027 0
1992 5 22 6 0.00622015864389234 0.014643 0
1992 5 22 9 0.16478284420289854 0.310451 0
1992 5 22 12 0.23784862758799172 0.63667 0
1992 5 22 15 0.20223089518633544 0.643821 0
1992 5 22 18 0.11852493478260868 0.507315 0
1992 5 22 21 0.024357399327122154 0.06027 0
1992 5 23 0 0.010533325828157351 0.079008 0
1992 5 23 3 0.009984863095238097 0.070547 0
1992 5 23 6 0.013794569616977228 0.085227 0
1992 5 23 9 0.1734239448757764 0.472612 0
1992 5 23 12 0.18549715657349897 0.61704 0
1992 5 23 15 0.18238568530020702 0.5972 0
1992 5 23 18 0.11439458850931677 0.529475 0
1992 5 23 21 0.026660239648033126 0.137965 0.205555
1992 5 24 0 0.021718372929606624 0.071286 2.8e-5
1992 5 24 3 0.022385746118012428 0.071929 0
1992 5 24 6 0.12788373576604556 0.09039 0
1992 5 24 9 0.5591071332815736 0.429269 0
1992 5 24 12 0.30047771066252593 0.538055 0
1992 5 24 15 0.23780710947204972 0.516724 0
1992 5 24 18 0.11347204606625258 0.453051 0.001485
1992 5 24 21 0.021812672877846793 0.143935 0
1992 5 25 0 0.013997078933747414 0.094089 0
1992 5 25 3 0.019310839026915116 0.070224 0
1992 5 25 6 0.02620459368530021 0.090831 0
1992 5 25 9 0.14200265553830227 0.439699 0
1992 5 25 12 0.14743806185300207 0.459248 0
1992 5 25 15 0.12167686438923397 0.432092 0
1992 5 25 18 0.1485765072463768 0.379192 0
1992 5 25 21 0.036242164855072465 0.139093 0
1992 5 26 0 0.02132655486542443 0.090504 0
1992 5 26 3 0.02075653053830228 0.061532 0
1992 5 26 6 0.025646286749482404 0.079253 0
1992 5 26 9 0.13491553260869565 0.439531 0
1992 5 26 12 0.12450106909937889 0.42671 0
1992 5 26 15 0.3404440786749483 0.682556 0
1992 5 26 18 0.08335089466873706 0.442993 0
1992 5 26 21 0.07030170056935818 0.143505 0
1992 5 27 0 0.654019468426501 0.117427 0
1992 5 27 3 0.13264151604554866 0.091223 0
1992 5 27 6 0.16313979114906835 0.097438 0
1992 5 27 9 0.7643813949275363 0.457935 0
1992 5 27 12 0.1132208879399586 0.386798 0
1992 5 27 15 1.4351106200828159 0.314889 0
1992 5 27 18 0.07660114001035197 0.183306 0
1992 5 27 21 0.09596635714285716 0.091554 0
1992 5 28 0 0.009454682453416149 0.023259 0
1992 5 28 3 0.011357426242236025 0.082545 0
1992 5 28 6 0.02190689596273292 0.127822 0
1992 5 28 9 0.08895646506211181 0.288083 0
1992 5 28 12 0.09326892908902693 0.305055 0
1992 5 28 15 0.12346391200828156 0.2861 0
1992 5 28 18 0.1572829679089027 0.234006 0
1992 5 28 21 0.02194486645962733 0.050148 0
1992 5 29 0 0.007625770186335405 0.033448 0
1992 5 29 3 0.009458198240165631 0.028239 0
1992 5 29 6 0.014731175207039338 0.040378 0
1992 5 29 9 0.060418120859213255 0.526117 0
1992 5 29 12 0.09145086516563149 0.38098 0
1992 5 29 15 0.25832877432712215 0.346303 0
1992 5 29 18 0.07841191744306418 0.295701 0
1992 5 29 21 0.3227197298136646 0.188328 0
1992 5 30 0 0.02108716537267081 0.03251 0
1992 5 30 3 0.24762358514492758 0.036454 0
1992 5 30 6 0.31863940864389234 0.057957 0
1992 5 30 9 0.05629550931677019 0.199191 0
1992 5 30 12 0.05765471247412009 0.229274 0
1992 5 30 15 0.06337208488612836 0.206023 0
1992 5 30 18 0.0443460533126294 0.19465 0
1992 5 30 21 0.029375833333333337 0.058764 0
1992 5 31 0 0.009973612577639753 0.042756 0
1992 5 31 3 0.009915250517598345 0.039647 0
1992 5 31 6 0.013983015786749485 0.058414 0
1992 5 31 9 0.06563132945134575 0.200919 0
1992 5 31 12 0.05951393762939959 0.216374 0
1992 5 31 15 1.601996594720497 0.195425 0
1992 5 31 18 0.7116861547619048 0.158074 0
1992 5 31 21 1.6333587336956523 0.116214 0
1992 6 1 0 0.030221382763975152 0.073554 0
1992 6 1 3 0.03099211180124224 0.687931 0
1992 6 1 6 0.0352107417184265 0.191557 0
1992 6 1 9 0.07887011206004141 0.140721 0
1992 6 1 12 0.0497834182194617 0.167094 0
1992 6 1 15 0.06718952613871636 0.17636 0
1992 6 1 18 0.03357438586956522 0.14953 0
1992 6 1 21 0.015391439958592133 0.101976 0
1992 6 2 0 0.014794459368530022 0.108812 0
1992 6 2 3 0.015269090579710147 0.097461 0
1992 6 2 6 0.013402207815734991 0.111363 0
1992 6 2 9 0.03517828778467909 0.131462 0
1992 6 2 12 0.03289443271221532 0.130984 0
1992 6 2 15 0.031825633540372676 0.145931 0
1992 6 2 18 0.02394113017598344 0.123215 0.188296
1992 6 2 21 0.016006702639751555 0.087971 1.181407
1992 6 3 0 0.007483732401656315 0.05202 2.501915
1992 6 3 3 0.010441915372670809 0.058181 0.233341
1992 6 3 6 0.011985345755693584 0.058305 0
1992 6 3 9 0.0223308998447205 0.671035 0
1992 6 3 12 0.03061339026915114 2.640982 0.001818
1992 6 3 15 6.186000825310559 2.304064 0.004058
1992 6 3 18 7.8734764376294 1.70241 0.200084
1992 6 3 21 2.833654398809524 5.682565 0.221415
1992 6 4 0 0.7228514451345756 0.212858 5.817286
1992 6 4 3 0.21600233618012424 0.224388 6.491224
1992 6 4 6 0.042282861801242244 0.463581 1.754303
1992 6 4 9 0.03068123110766046 0.842473 0.831116
1992 6 4 12 0.037021152173913045 0.144598 5.234021
1992 6 4 15 0.021423545031055903 0.085795 0
1992 6 4 18 0.31097725854037267 0.409391 0
1992 6 4 21 0.17727333850931676 0.108357 0
1992 6 5 0 0.0047329808488612846 0.053764 0
1992 6 5 3 0.017930190476190478 0.027267 0
1992 6 5 6 0.043138148291925464 0.030344 0
1992 6 5 9 0.02117886283643892 0.06253 0
1992 6 5 12 11.225389813146998 0.065132 0
1992 6 5 15 0.3485656961697723 0.069526 0.039208
1992 6 5 18 0.06419879761904762 0.064221 1.621028
1992 6 5 21 0.7813159798136645 0.024508 10.693782
1992 6 6 0 0.1306180644409938 0.014291 1.706747
1992 6 6 3 0.0015160359730848863 0.008486 0.019267
1992 6 6 6 0.02428291433747412 0.018647 0.063251
1992 6 6 9 0.027103474637681164 0.068984 0.615998
1992 6 6 12 0.01996467779503106 0.067446999999999993 0
1992 6 6 15 1.3329157818322983 0.10492 0
1992 6 6 18 0.8262329293478261 1.140797 2.633324
1992 6 6 21 0.00974879917184265 1.939154 0.099852
1992 6 7 0 0.00643788768115942 0.319176 3.52e-4
1992 6 7 3 0.007576840062111801 0.154615 0
1992 6 7 6 0.001348684523809524 0.399327 0
1992 6 7 9 0.015529258799171844 0.700927 0.001885
1992 6 7 12 0.012514088768115942 0.145697 1.141137
1992 6 7 15 0.015220063146997932 0.056459 4.93489
1992 6 7 18 0.006913318064182194 0.096556 1.643986
1992 6 7 21 0.004329194875776397 0.034199 0.049666
1992 6 8 0 0.0025561366459627326 0.019672 0
1992 6 8 3 1.188032548136646 0.016744 0
1992 6 8 6 7.110922829192547 0.022399 0.146219
1992 6 8 9 3.210062479813665 0.461668 0
1992 6 8 12 1.427132626552795 1.520185 0
1992 6 8 15 0.07167039208074534 0.392539 0
1992 6 8 18 0.972833382505176 1.594963 4.621415
1992 6 8 21 3.845796036231884 1.521022 0.13131
1992 6 9 0 3.1145320975672877 0.080686 0
1992 6 9 3 3.4561474873188414 0.19198 6.12e-4
1992 6 9 6 4.443899346014493 0.442948 0
1992 6 9 9 1.2321025188923396 0.778945 0
1992 6 9 12 0.8043361464803314 0.30431 0
1992 6 9 15 0.5104593141821946 0.169008 0.014333
1992 6 9 18 0.006055017339544514 1.203278 0.191408
1992 6 9 21 0.002437973084886129 1.211621 0
1992 6 10 0 0.0014521436335403729 0.982178 0.078295
1992 6 10 3 0.0011483770703933748 0.413255 0
1992 6 10 6 0.0016834769668737063 0.919594 0
1992 6 10 9 0.00819119539337474 1.385565 0
1992 6 10 12 0.01032589440993789 2.323029 0.12299
1992 6 10 15 0.007783277432712217 0.92268 0.089986
1992 6 10 18 1.7257817652691512 2.066744 0.12035
1992 6 10 21 5.095676364389234 3.047467 0
1992 6 11 0 1.886759775621118 1.516816 0
1992 6 11 3 0.0019016107660455488 0.138276 0
1992 6 11 6 2.984682812888199 0.11193 0
1992 6 11 9 0.16649706314699794 3.801088 0
1992 6 11 12 0.3496319935300207 1.855208 0
1992 6 11 15 0.2750883046066253 0.120801 0
1992 6 11 18 1.4615014679089027 0.201707 0.011759
1992 6 11 21 0.001201952380952381 0.340325 0.013917
1992 6 12 0 0.0012244505693581782 0.004244 8.71e-4
1992 6 12 3 0.00125398033126294 0.005691 0
1992 6 12 6 0.0014171099896480332 0.09657 0
1992 6 12 9 0.0023769169254658387 3.173539 0
1992 6 12 12 0.004483707298136646 1.506409 0
1992 6 12 15 0.16324133126293996 0.057871 0
1992 6 12 18 0.0026743442028985508 0.077528 0
1992 6 12 21 0.0016329653209109733 0.089641 0
1992 6 13 0 0.001339042701863354 0.423588 0
1992 6 13 3 0.1607530874741201 0.488424 0
1992 6 13 6 1.2792340398550726 0.363787 0
1992 6 13 9 0.09779854089026915 1.762546 0
1992 6 13 12 0.19636003442028988 1.934453 0
1992 6 13 15 0.08876159912008283 0.249621 0
1992 6 13 18 0.2197774596273292 0.185991 0
1992 6 13 21 0.030627436853002073 0.093902 0
1992 6 14 0 0.0010324435817805383 0.016458 0
1992 6 14 3 0.001206120600414079 0.007161 0
1992 6 14 6 0.0014304249482401657 0.042479 0
1992 6 14 9 0.0034688755175983437 0.028614 0
1992 6 14 12 0.0058188245341614904 0.010181 0
1992 6 14 15 0.005385510869565218 0.009247 0
1992 6 14 18 0.0032429904244306415 0.010454 0
1992 6 14 21 0.001345871894409938 0.007523 0
1992 6 15 0 6.511524327122153e-4 0.006075 0
1992 6 15 3 6.69434523809524e-4 0.006069 0
1992 6 15 6 7.636576086956522e-4 0.006539 0
1992 6 15 9 0.0038765351966873703 0.012487 0
1992 6 15 12 0.005516298136645963 0.010479 0
1992 6 15 15 0.005697712732919256 0.010486 0
1992 6 15 18 0.004214753881987578 0.01049 0
1992 6 15 21 0.0017888610248447206 0.006834 0
1992 6 16 0 9.366343167701865e-4 0.00537 0
1992 6 16 3 0.001041404761904762 0.00482 0
1992 6 16 6 0.0012354761904761907 0.006067 0
1992 6 16 9 0.004645789337474121 0.011905 0
1992 6 16 12 0.004495313664596274 0.00975 0
1992 6 16 15 0.00833595910973085 0.059331 0
1992 6 16 18 0.12924597489648032 0.062207 0
1992 6 16 21 0.0023626374223602487 0.171719 0.03087
1992 6 17 0 0.001802221014492754 0.083778 0
1992 6 17 3 0.0010104658385093168 0.004694 0
1992 6 17 6 9.88667960662526e-4 0.004496 0
1992 6 17 9 0.002243100672877847 0.112448 0
1992 6 17 12 0.002797102225672878 0.931805 0
1992 6 17 15 1.9468914660973085 0.111049 0
1992 6 17 18 3.499003489389234 0.452042 0
1992 6 17 21 0.005504172877846791 0.475358 0
1992 6 18 0 0.0011799267598343686 0.653689 0
1992 6 18 3 0.0014576739130434785 0.357113 0
1992 6 18 6 0.008087038302277434 1.931647 0
1992 6 18 9 0.013406802795031057 1.15853 0
1992 6 18 12 0.0032450998964803314 0.994114 0
1992 6 18 15 0.0023802163561076604 0.005481 0
1992 6 18 18 0.0010562642339544514 0.005484 0.069262
1992 6 18 21 1.7138276397515528e-4 0.00449 0.350833
1992 6 19 0 2.674870600414079e-5 0.003783 2.213509
1992 6 19 3 1.7089596273291925e-4 0.08712 12.810397
1992 6 19 6 1.1291696570910974 0.210658 1.119555
1992 6 19 9 4.529076576863354 0.550391 0.182993
1992 6 19 12 4.873533535973085 0.95392 1.464068
1992 6 19 15 5.930292206262941 3.464072 2.63641
1992 6 19 18 3.65322166563147 7.012333 5.522202
1992 6 19 21 0.5231616136128364 0.902548 6.519104
1992 6 20 0 0.05178331573498964 0.028958 0.387502
1992 6 20 3 0.006602676242236026 0.013109 0
1992 6 20 6 0.4215238941511387 0.234258 0
1992 6 20 9 0.04385832686335404 0.067189 0
1992 6 20 12 0.008667849378881988 0.02062 0
1992 6 20 15 0.0010878131469979296 0.005425 0.016864
1992 6 20 18 0.001222819358178054 0.005429 8.955005
1992 6 20 21 0.302548140010352 0.004227 1.105875
1992 6 21 0 1.3292546583850933e-4 0.004842 0.153191
1992 6 21 3 1.7933385093167704e-4 0.004182 0.056473
1992 6 21 6 6.612551759834368e-5 0.00419 0.046689
1992 6 21 9 6.799818840579711e-4 0.006195 0
1992 6 21 12 9.837458592132507e-4 0.005447 0.037333
1992 6 21 15 0.0010526552795031058 0.004372 0
1992 6 21 18 5.857587991718428e-4 0.001499 0
1992 6 21 21 2.735569358178054e-4 0.001501 0
1992 6 22 0 1.5472334368530022e-4 0.001503 0
1992 6 22 3 1.694896480331263e-4 0.001504 0
1992 6 22 6 6.120341614906832e-5 0.001505 0
1992 6 22 9 8.283480848861285e-4 0.001506 0
1992 6 22 12 9.87261645962733e-4 0.001508 8.03e-4
1992 6 22 15 5.857587991718428e-4 8.99e-4 0
1992 6 22 18 5.857587991718428e-4 9e-4 0
1992 6 22 21 0.03899080305383023 9.01e-4 0
1992 6 23 0 2.6582220496894414e-4 9.01e-4 0
1992 6 23 3 2.447274844720497e-4 9.02e-4 0
1992 6 23 6 4.48643115942029e-4 9.03e-4 0
1992 6 23 9 0.2072416902173913 0.207142 0
1992 6 23 12 5.857587991718428e-4 0.040829 0
1992 6 23 15 5.261059517339545 0.051511 0
1992 6 23 18 0.22068103726708074 0.264567 7.28704
1992 6 23 21 0.003732399327122153 9.05e-4 8.852784
1992 6 24 0 5.636105072463768e-4 9.05e-4 3.948721
1992 6 24 3 2.8726708074534157e-8 9.05e-4 3.648271
1992 6 24 6 2.8726708074534157e-8 9.05e-4 1.148115
1992 6 24 9 0.13621561361283643 0.428905 1.987835
1992 6 24 12 0.03921759083850932 0.040698 0.502588
1992 6 24 15 0.2154591469979296 2.138958 0.08597
1992 6 24 18 1.4308652795031058 3.152743 0.01335
1992 6 24 21 7.962140267339545 0.131811 0
1992 6 25 0 4.837753197463769 0.388205 0.042032
1992 6 25 3 2.2131455830745344 0.273342 0.104222
1992 6 25 6 3.5116550548654244 0.532222 0.098982
1992 6 25 9 5.6325818998447215 0.295487 0
1992 6 25 12 3.1589690302795033 0.679185 0
1992 6 25 15 0.2960229764492754 0.041497 0
1992 6 25 18 0.1845660103519669 0.147692 0
1992 6 25 21 0.48956156780538307 1.040676 0
1992 6 26 0 0.43753649948240164 0.271396 0
1992 6 26 3 0.0583527766563147 0.102447 0
1992 6 26 6 0.09225708592132506 9.01e-4 0
1992 6 26 9 0.09059870859213251 0.429286 0
1992 6 26 12 0.013198391821946171 0.00816 0
1992 6 26 15 0.0022877412008281573 8.99e-4 0
1992 6 26 18 8.390786749482403e-5 8.98e-4 0
1992 6 26 21 8.439285714285715e-5 8.97e-4 0
1992 6 27 0 8.487267080745343e-5 8.96e-4 0
1992 6 27 3 8.534679089026916e-5 8.9e-4 0
1992 6 27 6 8.581469979296067e-5 9e-4 0
1992 6 27 9 8.627639751552797e-5 8.94e-4 0
1992 6 27 12 8.673136645962734e-5 8.93e-4 0
1992 6 27 15 8.717934782608697e-5 8.92e-4 0
1992 6 27 18 8.762008281573499e-5 8.91e-4 0
1992 6 27 21 5.7453416149068315e-8 8.9e-4 0
1992 6 28 0 5.7453416149068315e-8 8.89e-4 0
1992 6 28 3 5.7453416149068315e-8 8.87e-4 0
1992 6 28 6 5.7453416149068315e-8 8.86e-4 0
1992 6 28 9 5.7453416149068315e-8 8.85e-4 0
1992 6 28 12 5.7453416149068315e-8 8.84e-4 0
1992 6 28 15 5.7453416149068315e-8 8.83e-4 0
1992 6 28 18 5.7453416149068315e-8 8.6e-5 0
1992 6 28 21 5.7453416149068315e-8 0 0
1992 6 29 0 5.7453416149068315e-8 0 0
1992 6 29 3 5.7453416149068315e-8 0 0
1992 6 29 6 5.7453416149068315e-8 0 0
1992 6 29 9 5.7453416149068315e-8 0 0
1992 6 29 12 5.7453416149068315e-8 0 0
1992 6 29 15 5.7453416149068315e-8 0 0
1992 6 29 18 5.7453416149068315e-8 0 0
1992 6 29 21 5.7453416149068315e-8 0 0
1992 6 30 0 5.7453416149068315e-8 0 0
1992 6 30 3 5.7453416149068315e-8 0 0
1992 6 30 6 5.7453416149068315e-8 0 0
1992 6 30 9 5.7453416149068315e-8 0 0
1992 6 30 12 5.7453416149068315e-8 0 0
1992 6 30 15 5.7453416149068315e-8 0 0
1992 6 30 18 5.7453416149068315e-8 0 0
1992 6 30 21 5.7453416149068315e-8 0 0
1992 7 1 0 5.7453416149068315e-8 0 0
1992 7 1 3 2.8726708074534157e-8 0 0
1992 7 1 6 2.8726708074534157e-8 0 0
1992 7 1 9 2.8726708074534157e-8 0 0
1992 7 1 12 6.023216873706005e-4 0 0
1992 7 1 15 0.0018535341614906832 1.951494 0
1992 7 1 18 0.33109941873706006 0.629977 0
1992 7 1 21 0.15851208048654244 0 0
1992 7 2 0 1.0426424420289857 0.629199 0
1992 7 2 3 6.887693129399586 0 0
1992 7 2 6 0.1898580212215321 0 0
1992 7 2 9 0.2248403338509317 1.61483 0
1992 7 2 12 0.040713197204968944 0.240142 6.95e-4
1992 7 2 15 2.8726708074534157e-8 0.124084 0.009062
1992 7 2 18 2.8726708074534157e-8 1.151765 0.160542
1992 7 2 21 7.95186865320911 0.61662 0
1992 7 3 0 0.057848431677018634 0.164622 0
1992 7 3 3 2.8726708074534157e-8 0.186167 0
1992 7 3 6 0.008618887163561077 0.198592 0
1992 7 3 9 0.22609533514492755 1.33042 0
1992 7 3 12 5.7453416149068315e-8 2.719699 0.007385
1992 7 3 15 2.8726708074534157e-8 0.312146 0.701677
1992 7 3 18 0.6104594420289856 0.155913 0
1992 7 3 21 1.4873311120600416 1.041044 9.9e-5
1992 7 4 0 2.8726708074534157e-8 0 0.019647
1992 7 4 3 2.8726708074534157e-8 0.005582 0
1992 7 4 6 2.8726708074534157e-8 0.003232 0
1992 7 4 9 2.8726708074534157e-8 0.013085 0.005622
1992 7 4 12 0.09802451216356109 2.887866 0.116133
1992 7 4 15 1.1394870248447206 2.087115 0.001352
1992 7 4 18 1.639701155279503 4.155023 0.10058
1992 7 4 21 3.8988416011904765 2.475565 0
1992 7 5 0 3.1039553260869566 1.679553 0
1992 7 5 3 2.8396279187370603 2.384748 0
1992 7 5 6 2.8056801542443064 2.343508 0
1992 7 5 9 2.4184661030020704 1.441579 0.00579
1992 7 5 12 1.073754340320911 0.698728 2.168036
1992 7 5 15 0.543519677536232 0.109688 8.211276
1992 7 5 18 0.48509787370600416 0.038521 1.636115
1992 7 5 21 0.5786129567805384 0.120289 0
1992 7 6 0 9.0921066252588e-5 0.038329 0
1992 7 6 3 9.15351966873706e-5 7.88e-4 0.008368
1992 7 6 6 9.11389751552795e-5 0.003576 5.315591
1992 7 6 9 6.115763457556937e-4 0.977367 3.11291
1992 7 6 12 2.8726708074534157e-8 0.048944 0
1992 7 6 15 1.2150407743271223 0.533267 3.38e-4
1992 7 6 18 1.009437326345756 0.308023 0
1992 7 6 21 4.924974120082816e-5 0.0424 0
1992 7 7 0 2.8726708074534157e-8 0.01279 0
1992 7 7 3 0.10130265346790891 0.010347 0.629158
1992 7 7 6 2.8726708074534157e-8 0.956625 0.564617
1992 7 7 9 0.005015189182194617 0.740995 0.227377
1992 7 7 12 0.008553246118012423 0.294958 0.009086
1992 7 7 15 0.8317750639233955 0 0
1992 7 7 18 1.7831337132505176 0.009959 0
1992 7 7 21 0.38101567727743274 0 0
1992 7 8 0 0.005921012163561077 0.022414 0
1992 7 8 3 2.8726708074534157e-8 0.008143 0
1992 7 8 6 2.8726708074534157e-8 0.004382 0
1992 7 8 9 2.8726708074534157e-8 0.110611 0
1992 7 8 12 1.0740967908902692e-4 0.473104 0
1992 7 8 15 1.3587758799171843e-4 0.889288 0
1992 7 8 18 0.0011685225155279504 0.31353 0
1992 7 8 21 2.1892433923395447 0.612185 0
1992 7 9 0 1.3621427994306419 0.118427 0
1992 7 9 3 2.8726708074534157e-8 0 0
1992 7 9 6 2.8726708074534157e-8 0 0
1992 7 9 9 2.8726708074534157e-8 0.269123 0
1992 7 9 12 2.176601966873706e-4 0.433265 0
1992 7 9 15 0.28158192753623185 1.121402 0
1992 7 9 18 1.5907120439958593 1.55466 0
1992 7 9 21 1.9506166506211182 0.778569 0
1992 7 10 0 0.042432796325051765 0.728155 0
1992 7 10 3 0.04479753442028986 0.049605 0
